coordinates,created_at,hashtags,media,urls,favorite_count,id,in_reply_to_screen_name,in_reply_to_status_id,in_reply_to_user_id,lang,place,possibly_sensitive,quote_id,retweet_count,retweet_id,retweet_screen_name,source,text,tweet_url,user_created_at,user_id,user_default_profile_image,user_description,user_favourites_count,user_followers_count,user_friends_count,user_listed_count,user_location,user_name,user_screen_name,user_statuses_count,user_time_zone,user_urls,user_verified
,Thu Dec 01 18:02:46 +0000 2022,,,,0,1598377080013656091,JKowalski_posel,1598311432591908864,1150329318633017300,pl,,,,0,,,"<a href=""http://twitter.com/#!/download/ipad"" rel=""nofollow"">Twitter for iPad</a>",@JKowalski_posel Czyli zostaje nam węgiel?,https://twitter.com/Polished681/status/1598377080013656091,Sun Apr 19 20:07:11 +0000 2020,1251965510612398080,true,,1110,1,97,0,,Polished68,Polished681,474,,,false
,Thu Dec 01 15:42:40 +0000 2022,,,,0,1598341822551662596,dominikpaluch30,1598274517658644480,2179337501,pl,,,,0,,,"<a href=""http://twitter.com/download/android"" rel=""nofollow"">Twitter for Android</a>",@dominikpaluch30 Czeski węgiel to czeski film,https://twitter.com/PSzponar/status/1598341822551662596,Sun Nov 24 11:51:51 +0000 2013,2212363825,false,"Speedway, piłka ,dużo ironii , Motor Lublin , 🇵🇱🇩🇪 Drużynowy Mistrz Polski 2022",145124,1069,687,15,"Ulm, Germany",Paweł Szponar,PSzponar,94470,,,false
,Thu Dec 01 12:50:50 +0000 2022,,,,9,1598298578237128704,PuszkinParowkin,1598082834144821249,3994099588,pl,,,,0,,,"<a href=""https://mobile.twitter.com"" rel=""nofollow"">Twitter Web App</a>","@PuszkinParowkin @Piotr_ibin_Alab @Greenpeace_PL @bombelki_ @DanielObajtek @DominikaLasota1 @wjedroszkowiak @oko_press @Ada_Rozwadowska @DJKrawczyk @BurzynskaAga @PatrykSlowik @msklimatyczny Atom be, węgiel be, gaz z Kataru be, skąd mamy ten gaz brać, z dupy?! Bo jak wypierdolisz większość opcji to zostaje nam Putin i jego gaz.",https://twitter.com/zbykobyl/status/1598298578237128704,Tue Jan 29 23:15:54 +0000 2013,1132380409,false,,202412,309,1699,2,"Kraków, Małopolskie",Zibi,zbykobyl,10419,,,false
,Thu Dec 01 13:39:18 +0000 2022,,,,0,1598310773062778884,tvp_info,1598211119428296704,47295451,pl,,,,0,,,"<a href=""http://twitter.com/download/android"" rel=""nofollow"">Twitter for Android</a>","@tvp_info @MMGosiewska Sprzedaż Lotosu przez PiS, rekordowy import ruskiego węgla za kadencji PiS, wybudowanie i zburzenie bloku na ruski węgiel w Ostrołęce oraz próby przejęcia Grupy Azoty z pomocą domu maklerskiego banku Morawieckiego.
Będzie wyjaśnione?",https://twitter.com/cajunRL/status/1598310773062778884,Wed Sep 07 14:03:17 +0000 2022,1567513773514055681,false,"Pięć gwiazdek, trzy gwiazdki, Kukiza i Konfederację.
🤷‍♂️",12935,2206,957,1,,Remy,cajunRL,6118,,,false
,Thu Dec 01 14:38:47 +0000 2022,,,,0,1598325745402757121,WolnaRadio,1597972825947901960,1197937694472585200,pl,,,,0,,,"<a href=""https://mobile.twitter.com"" rel=""nofollow"">Twitter Web App</a>","@WolnaRadio Państwo PiS w pigułce:
Niemieckie patrioty - NIE!
Niemieckie śmieci radioaktywne - TAK!
+ ruski węgiel, dużo ruskiego węgla, najwięcej",https://twitter.com/rtoipikswelisaw/status/1598325745402757121,Thu Mar 22 22:19:16 +0000 2012,533573399,false,Niepracujący gentleman,230050,2428,2658,16,"Warszawa, Polska",Piotr Wasilewski 🇵🇱 ⚡ ***** ***,rtoipikswelisaw,184193,,,false
,Thu Dec 01 17:32:49 +0000 2022,elektroenergetyka węgiel,https://twitter.com/BartSaw/status/1598369539892293632/photo/1,,11,1598369539892293632,,,,pl,,false,,3,,,"<a href=""https://mobile.twitter.com"" rel=""nofollow"">Twitter Web App</a>","Europejski @ENTSO_E, na bazie danych @pse_pl ocenia jako ""poprawne"" przygotowania 🇵🇱#elektroenergetyka do zimy.  Wyzwaniem jest logistyka w dostawach #węgiel, albowiem, ""to na morzu, znajduje się obecnie największa kopalnia w Polsce"": https://t.co/zm8PN8THHz",https://twitter.com/BartSaw/status/1598369539892293632,Wed Aug 21 16:57:01 +0000 2013,1688732178,false,"Dziennikarz @RPEkonomia i @Parkietcom, @Jagiellonski #energetyka #ZwiedzamEnergetykę |private opinion| Mail: bartlomiej.sawicki@parkiet.com",15835,5054,4489,80,"Kraków/Warszawa, Poland",Bartłomiej Sawicki,BartSaw,21310,,https://www.linkedin.com/in/bartłomiej-sawicki-1b2435116/,false
,Thu Dec 01 14:22:44 +0000 2022,EKOTERM ŻYWIEC ŚLĄSKIE węgiel siećdystrybucji,https://twitter.com/WojewodaSlaski/status/1598321706237583366/photo/1,,1,1598321706237583366,WojewodaSlaski,1598321701472944128,726008636888240100,pl,,false,,1,,,"<a href=""https://mobile.twitter.com"" rel=""nofollow"">Twitter Web App</a>","3. Dziś 𝘄𝗶𝗰𝗲𝘄𝗼𝗷𝗲𝘄𝗼𝗱𝗮 𝘀́𝗹𝗮̨𝘀𝗸𝗶 𝗝𝗮𝗻 𝗖𝗵𝗿𝘇𝗮̨𝘀𝘇𝗰𝘇 odwiedził Miejski Zakład Energetyki Cieplnej #EKOTERM Sp. z o.o. w Żywcu, który dostarcza węgiel swoim mieszkańcom. #ŻYWIEC
#ŚLĄSKIE #węgiel #siećdystrybucji https://t.co/8mztXga3dO",https://twitter.com/WojewodaSlaski/status/1598321706237583366,Fri Apr 29 11:22:02 +0000 2016,726008636888240128,false,"Oficjalne konto Wojewody Śląskiego na serwisie Twitter.
Śląski Urząd Wojewódzki w Katowicach
Polityka Prywatności: https://t.co/DAbNfkypyv",6170,2477,659,18,"Katowice, Polska",Jarosław Wieczorek - Wojewoda Śląski🇵🇱 #ŚLĄSKIE,WojewodaSlaski,9220,,http://www.katowice.uw.gov.pl,false
,Thu Dec 01 15:30:54 +0000 2022,,,https://twitter.com/bobik314/status/1597913240830611456/photo/1,0,1598338858210443265,Marian62920465,1598329733426679808,1347149633622073300,pl,,false,,0,,,"<a href=""https://mobile.twitter.com"" rel=""nofollow"">Twitter Web App</a>","@Marian62920465 @Robert69851600 @jakubwiech Robercie, ale masz jakieś konkrety?

Niemcy dzięki OZE potrzebują mniej paliw kopalnyh. Podsyłałem już https://t.co/sGxsPPkX9J i widać że (1 połowa) 2021-&gt;2022 to wzrost udziału OZE z 43.8 do 48.5%. Niestety przez zamykanie atomu musieli zwiększyć węgiel.",https://twitter.com/bobik314/status/1598338858210443265,Sun Dec 13 23:13:47 +0000 2009,96645920,false,"#teamscience

Prawicowość to nie upośledzenie. Nie musisz być ignorantem, powtarzać kłamstwa, aby być patriotą i dbać o ojczyznę.",39010,447,929,16,Poznań,AKwiatkowski,bobik314,46386,,,false
,Thu Dec 01 13:03:24 +0000 2022,,,"http://www.rmf24.pl/regiony/szczecin/news-szczecin-tani-wegiel-bedzie-w-ciagu-2-tygodni,nId,6446319",3,1598301738791886848,,,,pl,,false,,0,,,"<a href=""https://mobile.twitter.com"" rel=""nofollow"">Twitter Web App</a>","Jest przełom w sprawie dostarczenia taniego węgla do Szczecina. Firmy, które mają się zająć dystrybucją opału, podpisały już umowę na jego dostarczenie z rządowym Węglokoksem. W ciągu dwóch tygodni węgiel ma dotrzeć do miasta. https://t.co/9uCv8WMupZ",https://twitter.com/RMF24pl/status/1598301738791886848,Sun Jan 24 08:15:29 +0000 2010,107946389,false,"Najświeższe informacje, aktualności, wydarzenia, opinie. Gorąca Linia RMF FM 📞 600 700 800 lub 📧 fakty@rmf.fm",6211,252937,1132,616,,Fakty RMF FM,RMF24pl,196534,,http://www.rmf24.pl,false
,Thu Dec 01 16:38:37 +0000 2022,,,,0,1598355900313370633,MarRomanowski,1597958266239488000,1427282888,pl,,,,0,,,"<a href=""http://twitter.com/download/android"" rel=""nofollow"">Twitter for Android</a>",@MarRomanowski Złodzieje gdzie jest węgiel za 966 zł bo w samorządach go nie ma,https://twitter.com/paskrist7/status/1598355900313370633,Sat Aug 27 12:28:04 +0000 2022,1563503466865397762,false,,2562,9,73,5,,Mieszkaniec,paskrist7,7320,,,false
,Thu Dec 01 17:01:03 +0000 2022,,,,2,1598361544592613378,MarekEWrobel,1598239476777504768,3221170414,pl,,,,0,,,"<a href=""https://mobile.twitter.com"" rel=""nofollow"">Twitter Web App</a>","@MarekEWrobel @StGawlowski @PolskiSenat @janrostowski @kr_szumilas @GabrielaMorStan @gajewska_kinga @A_K_Leszczynska @Skowronska_PO @KazimierzKleina @trzaskowski_ @rswilski Jeszcze raz i do znudzenia: RARS gówno robi poza wyciąganiem kasy z kieszeni obywatela.
Patrz wtopy: maseczki, respiratory, węgiel, leki (w tym tak niezbędne jak insulina). To są gnoje.",https://twitter.com/Ptaszymka/status/1598361544592613378,Thu Jan 07 18:52:18 +0000 2016,4737110777,false,"Budowlanka/architektura/inżynieria środowiska
'Chciałem mieć policzki jak jabłuszka-powtórzył Orr. 
Od dziecka marzyłem o tym, żeby mieć policzki jak jabłuszka'",39771,603,742,2,Podbeskidzie,Ptaszynka Ingarden 🇵🇱 🇺🇦 ✌️,Ptaszymka,8692,,,false
,Thu Dec 01 14:00:47 +0000 2022,,,,0,1598316182167224320,Rabarbarianin,1598064855944421376,1595808129471635500,pl,,,,0,,,"<a href=""http://twitter.com/download/android"" rel=""nofollow"">Twitter for Android</a>",@Rabarbarianin @adamSzlapka @TTruskolaski @pisorgpl @tvp_info Gdzie jest węgiel który Polska miala na 200 lat . Tak Polaków okrada PiS.,https://twitter.com/paskrist7/status/1598316182167224320,Sat Aug 27 12:28:04 +0000 2022,1563503466865397762,false,,2562,9,73,5,,Mieszkaniec,paskrist7,7320,,,false
,Thu Dec 01 17:21:29 +0000 2022,węgiel dystrybucjawęgla energia samorząd,,https://lodz.tvp.pl/64849230/pierwsze-tony-wegla-w-preferencyjnej-cenie-dotarly-do-lodzi,1,1598366686843146240,,,,pl,,false,,0,,,"<a href=""https://mobile.twitter.com"" rel=""nofollow"">Twitter Web App</a>","Teraz #węgiel sprzedawany po preferencyjnych cenach przez łódzki samorząd zostanie przewieziony do wnioskodawców.

#dystrybucjawęgla #energia #samorząd

https://t.co/4u83Rqki0N",https://twitter.com/tvp3_lodz/status/1598366686843146240,Thu May 26 10:52:28 +0000 2016,735785668878696448,false,Łódzki ośrodek Telewizji Polskiej,282,2155,259,20,"Łódź, Polska",TVP3 Łódź,tvp3_lodz,9265,,http://lodz.tvp.pl,false
,Thu Dec 01 15:54:57 +0000 2022,,,,0,1598344911862091776,RomanowskiRonal,1598321722322829312,2352196464,pl,,,,0,,,"<a href=""https://mobile.twitter.com"" rel=""nofollow"">Twitter Web App</a>","@RomanowskiRonal @RobertR39614763 Albo węgiel. Szwaby już z węgla pozyskują 50% energii,pyszcząc na cały świat o energii odnawialnej",https://twitter.com/lideksynubeka/status/1598344911862091776,Thu Nov 15 07:26:05 +0000 2018,1062969973289693185,false,"Chcemy dialogu z Rosją, taką, jaka ona jest.-Donald Tusk. 
Rosja w NATO? Czemu nie. -Radosław Sikorski.
Bardziej boję się Kaczyńskiego,niż Putina.-Adam Michnik",18937,76,35,9,"Warszawa,Bemowo",lideksynubeka,lideksynubeka,12920,,,false
,Thu Dec 01 14:41:29 +0000 2022,,,,2,1598326421671354368,prezydentpl,1598245209045110784,43932737,pl,,,,0,,,"<a href=""http://twitter.com/download/android"" rel=""nofollow"">Twitter for Android</a>",@prezydentpl @AndrzejDuda gdzie jest nasz węgiel dlaczego burzycie i zasypujecie nasze kopalnie skurwysyny bandyci złodzieje pisowskie delegalizacja i więzienie dla was,https://twitter.com/EdKowall/status/1598326421671354368,Sat Jan 01 18:46:24 +0000 2022,1477350404593750017,false,xyz;;;,3741,23,29,4,,Ed Kowall,EdKowall,13408,,,false
,Thu Dec 01 12:55:12 +0000 2022,,,,2,1598299678252367872,BatugWojciech,1598270351871340544,1388735928,pl,,,,0,,,"<a href=""https://mobile.twitter.com"" rel=""nofollow"">Twitter Web App</a>","@BatugWojciech Czyli dobiorą się do tych, którzy na potęgę sprowadzali ruski węgiel od 2015 roku? Kolega PISu Falenta też w tym biznesie robił, nie? :)",https://twitter.com/ukasz50141399/status/1598299678252367872,Tue Aug 23 07:39:54 +0000 2022,1561981510059806720,false,"""Gdy mówimy, powtarzamy tylko to, co już wiemy. Gdy słuchamy, mamy okazję nauczyć się czegoś nowego""",2127,35,145,0,,Łukasz,ukasz50141399,2763,,,false
,Thu Dec 01 14:29:00 +0000 2022,,,,3,1598323281274232832,HaczekPiotr,1598322588538834945,1437136464807178200,pl,,,,0,,,"<a href=""http://twitter.com/download/android"" rel=""nofollow"">Twitter for Android</a>","@HaczekPiotr Przecież jest bieda , nawet nie ma na węgiel 😅",https://twitter.com/Sylwia12674017/status/1598323281274232832,Mon Aug 09 14:51:19 +0000 2021,1424745030506459141,false,PiS wypierdalac!🇪🇺 ja zostaję w Europie,114327,4357,4588,65,,"Sylwia , czasami bezczelna,ale zawsze jestem sobą",Sylwia12674017,33625,,,false
,Thu Dec 01 17:53:23 +0000 2022,,,,2,1598374715235700767,ZiobroPL,1597957137224769536,1614572052,pl,,,,0,,,"<a href=""https://mobile.twitter.com"" rel=""nofollow"">Twitter Web App</a>","@ZiobroPL E, te, pajacu, a kto ściągał do PL kradziony węgiel z Donbasu? Nie wiesz? Twój rząd! Pajacu.  (kradzież węgla z Donbasu zaczęła się w 2014 roku-tego na plecy Tuska pajacu nie wrzucicie.)",https://twitter.com/GWeychert/status/1598374715235700767,Wed Oct 13 07:07:18 +0000 2021,1448183442361966597,false,"Absolwent Uniwersytetu Kazimierza Wielkiego i SGH. 
Pszczelarz-amator. Źle się czuję wśród nazistów.
Kujawiak na Śląsku.",70423,1554,1535,1,Śląsk.,Gerard Weychert,GWeychert,14965,,,false
,Thu Dec 01 14:41:24 +0000 2022,,,https://twitter.com/krzysztofbosak/status/1598297962861727745,4,1598326401786171395,,,,pl,,false,1598297962861727745,0,,,"<a href=""http://twitter.com/download/iphone"" rel=""nofollow"">Twitter for iPhone</a>","Właśnie usłyszałem historię o małżeństwie, które chodzi po firmach i pyta czy mogą wziąć palety przeznaczone do wyrzucenia itp., bo nie stać ich na opał. Ktoś powie „węgiel”… No zamówili, ale wygląda na to, że zostali oszukani. Dobra zmiana PiS! https://t.co/IFKCbNyIS4",https://twitter.com/lukasz_kopczyk/status/1598326401786171395,Sun Jan 27 02:46:48 +0000 2013,1123797325,false,🎙@VotumFM & 🎥 @VotumTV / Postaw mi kawę: ☕️ https://t.co/lfyMHxiaLs / https://t.co/lrXN7nlR0s,23988,2964,1780,39,Trójmiasto,Łukasz Kopczyk,lukasz_kopczyk,27984,,http://LukaszKopczyk.com,false
,Thu Dec 01 15:53:59 +0000 2022,,,,6,1598344670043684870,JKowalski_posel,1598297559772336128,1150329318633017300,pl,,,,0,,,"<a href=""http://twitter.com/download/android"" rel=""nofollow"">Twitter for Android</a>","@JKowalski_posel Wyście importowali węgiel kamienny z Doniecka w takich ilościach, że do dziś nie ma węgla w Polsce w wystarczającej ilości trollu ❗ Więc , przestań pisać te kłamstwa o uzależnianiu Polski ❗ Robisz z siebie idiotę ❗",https://twitter.com/osipiak_leszek/status/1598344670043684870,Thu Oct 05 16:45:32 +0000 2017,915981290746376192,false,"Tolerancja , liberalizm , wolność.",24273,138,148,3,,Leszek Osipiak,osipiak_leszek,29916,,,false
,Thu Dec 01 14:54:16 +0000 2022,,,,1,1598329641177161728,a_koper1,1598233297565667328,1686721326,pl,,,,1,,,"<a href=""https://mobile.twitter.com"" rel=""nofollow"">Twitter Web App</a>","@a_koper1 To było przed wojną z Ukrainą  i euromajdanem.PiS po dojściu do władzy zaczął ściągać wielkie ilości węgla z Rosji, równocześnie ograniczając rozwój OZE i zamykać kopalnie, nie inwestując w alternatywy. Ostrołęka C na węgiel rosyjski też powstawała. Orlen ciągle kupuje od Putina.",https://twitter.com/magmaxgd/status/1598329641177161728,Wed Jan 31 21:34:37 +0000 2018,958815807617855488,false,Gregory Ka z 3miasta. Na co dzień własna działalność.Przekonania wolnościowe i antysocjalistyczne.Lubię zwierzęta i ludzi(I ich nie jem). Historię też lubię.,59126,989,1938,2,"Gdynia, Polska",Gregory Ka,magmaxgd,24243,,,false
,Thu Dec 01 17:26:59 +0000 2022,,,,0,1598368073081389056,pisorgpl,1598254784200728576,15877628,pl,,,,0,,,"<a href=""http://twitter.com/download/iphone"" rel=""nofollow"">Twitter for iPhone</a>","@pisorgpl @KaziSmolinski Proponuję zacząć kontrolę od brata @Tchorzewski_K - Artura. To potentat na rynku rosyjskiego węgla. I sprawdzić, które spółki skarbu państwa kupowały węgiel od AT Trading. I znów sugeruję zacząć kontrolę od @weglokoks oraz @TauronPE",https://twitter.com/Jacek_Tarnowski/status/1598368073081389056,Fri Oct 09 08:24:33 +0000 2020,1314481765604560896,false,"„Demokracja skończy się wtedy, kiedy rząd zauważy, że może przekupić ludzi za ich własne pieniądze” Alexis de Tocqueville",360,229,30,20,,Jacek Tarnowski,Jacek_Tarnowski,15200,,,false
,Thu Dec 01 14:42:20 +0000 2022,,,,1,1598326636218404864,TOPTVPINFO,1598239982006566917,1080402760955244500,pl,,,,0,,,"<a href=""http://twitter.com/download/android"" rel=""nofollow"">Twitter for Android</a>",@TOPTVPINFO gdzie jest nasz węgiel dlaczego burzycie i zasypujecie nasze kopalnie skurwysyny bandyci złodzieje pisowskie delegalizacja i więzienie dla was,https://twitter.com/EdKowall/status/1598326636218404864,Sat Jan 01 18:46:24 +0000 2022,1477350404593750017,false,xyz;;;,3741,23,29,4,,Ed Kowall,EdKowall,13408,,,false
,Thu Dec 01 12:43:53 +0000 2022,,,,0,1598296826956099590,marsza_jacek,1598064450447486977,813290960981491700,pl,,,,0,,,"<a href=""https://mobile.twitter.com"" rel=""nofollow"">Twitter Web App</a>","@marsza_jacek @DanielWachowiak Jeden i drugi jest prawdziwy jak ustawowy węgiel po 996zl, widać arabski ma większą moc sprawczą",https://twitter.com/mietoo85/status/1598296826956099590,Tue Jul 05 12:41:14 +0000 2022,1544300203003580416,false,,19639,61,30,5,,mietoo,mietoo85,3129,,,false
,Thu Dec 01 11:45:21 +0000 2022,,,https://twitter.com/joanna_porebska/status/1598274823092043776,3,1598282097927794693,,,,pl,,false,1598274823092043776,0,,,"<a href=""http://twitter.com/download/android"" rel=""nofollow"">Twitter for Android</a>","W szopce w tym roku chrust, węgiel i cukier 😀 https://t.co/aomGLAtmlC",https://twitter.com/MedelaMarek/status/1598282097927794693,Thu Oct 29 18:58:06 +0000 2015,4069790908,false,"PR | Promocja zdrowia | @SCCSZabrze

Wcześniej dziennikarz i wydawca | @radiokrakow

Tutaj o zdrowiu, górach, tenisie i komunikacji publicznej :)",7487,1126,698,12,Zabrze,Marek Mędela,MedelaMarek,5506,,http://www.sccs.pl,false
,Thu Dec 01 11:34:42 +0000 2022,,,,2,1598279416010149888,JerryZimowy,1598202197267083265,1084875670675689500,pl,,,,0,,,"<a href=""http://twitter.com/download/android"" rel=""nofollow"">Twitter for Android</a>",@JerryZimowy I węgiel 🫢,https://twitter.com/PolishSoltys30/status/1598279416010149888,Mon Dec 26 19:04:57 +0000 2016,813460607861215232,false,***** *** I wszystko jasne!  #SilniRazem #konstytucja #WolneMedia #WolneSądy #PiSoff,12231,2230,3676,4,Polska,🎄 P🅾lish🇵🇱🇺🇦S🅾łtys 🇺🇦🇪🇺⚡️🎄,PolishSoltys30,3542,,,false
,Thu Dec 01 10:50:25 +0000 2022,,,,0,1598268273346621442,jakubwiech,1597927910291419137,1682783586,pl,,,,0,,,"<a href=""https://mobile.twitter.com"" rel=""nofollow"">Twitter Web App</a>","@jakubwiech Trzeba było kopać węgiel na hałdy, kopalni nie zamykać, pakować kasę w górnictwo bo może w finalnym rozrachunku to by nas mniej kosztowało.
Podkreślam może bo nie mam danych.",https://twitter.com/BartoszKr/status/1598268273346621442,Tue Mar 17 21:11:11 +0000 2020,1240022849982791683,false,"Michalkiewczwszczyzna, sercem po prawej stronie, wyczulony na propagandę",4126,33,583,0,,Bartosz Kr,BartoszKr,3434,,,false
,Thu Dec 01 11:29:25 +0000 2022,,,,0,1598278090186428416,Amrod,1598274194139062273,3511371,pl,,,,0,,,"<a href=""https://mobile.twitter.com"" rel=""nofollow"">Twitter Web App</a>","@Amrod @Marian62920465 @jakubwiech Blisko. Kiedyś eksportowaliśmy ogromne ilości węgla teraz musimy importować do ogrzewania. Energetyka ponoć węgiel ma ale Rafako i el. Jaworzno ""dyskutują"" o jego jakości.",https://twitter.com/bobik314/status/1598278090186428416,Sun Dec 13 23:13:47 +0000 2009,96645920,false,"#teamscience

Prawicowość to nie upośledzenie. Nie musisz być ignorantem, powtarzać kłamstwa, aby być patriotą i dbać o ojczyznę.",39010,447,929,16,Poznań,AKwiatkowski,bobik314,46386,,,false
,Thu Dec 01 10:56:40 +0000 2022,,,,1,1598269844708679680,JacekChudyga,1597998403895848961,1489658842883534800,pl,,,,0,,,"<a href=""http://twitter.com/download/android"" rel=""nofollow"">Twitter for Android</a>",@JacekChudyga Węgiel jest po cenach rynkowych pieniądze poszły na ściek.,https://twitter.com/Wojciec59832415/status/1598269844708679680,Sat Aug 28 16:21:38 +0000 2021,1431653087152852995,false,,3107,656,1287,2,,Wojciech Wiśniewski,Wojciec59832415,17880,,,false
,Thu Dec 01 11:30:42 +0000 2022,,https://twitter.com/Natanieluz/status/1598278409809203201/photo/1,,3,1598278409809203201,wojciech_krol,1598276598327021574,2412529849,pl,,false,,0,,,"<a href=""https://mobile.twitter.com"" rel=""nofollow"">Twitter Web App</a>","@wojciech_krol Znowu opozycja dostała świetny temat na billboardy, reklamy itp.

""Dla TVP podwyżki, dla Polaków inflacja.""
""Na propagandę prawie miliard zł więcej, na tani węgiel 0 zł.""
I tak można w nieskończoność.

Wykorzystajcie to! https://t.co/kjHt2uvLWU",https://twitter.com/Natanieluz/status/1598278409809203201,Wed Dec 06 14:55:36 +0000 2017,938421672297861122,false,Demokrata | Europejczyk | 20yo 🇵🇱🇪🇺🇺🇦,402935,3346,3875,11,,Natanieluz,Natanieluz,118172,,,false
,Thu Dec 01 10:11:24 +0000 2022,,,,0,1598258456183844864,pisorgpl,1598240987486511104,15877628,pl,,,,0,,,"<a href=""http://twitter.com/download/android"" rel=""nofollow"">Twitter for Android</a>",@pisorgpl @MorawieckiM Dlatego na gwałt zalewamy kopalnie i sprowadzany węgiel. Czego nie rozumiecie?,https://twitter.com/mapa97380976/status/1598258456183844864,Fri Aug 26 14:52:29 +0000 2022,1563177441606062080,true,🕊️🇵🇱,914,6,77,0,,mapa,mapa97380976,546,,,false
,Thu Dec 01 10:03:23 +0000 2022,,,,0,1598256436261232640,SasinJacek,1598059393769242636,2827443467,pl,,,,0,,,"<a href=""http://twitter.com/download/android"" rel=""nofollow"">Twitter for Android</a>",@SasinJacek Gdzie węgiel???,https://twitter.com/MarcinKwiecisk5/status/1598256436261232640,Mon Mar 13 18:23:15 +0000 2017,841353979900657664,false,,217,36,351,1,,Zdzisław Dyrman,MarcinKwiecisk5,6050,,,false
,Thu Dec 01 11:49:43 +0000 2022,,,,3,1598283195870433280,jakubwiech,1598262438109253632,1682783586,pl,,,,0,,,"<a href=""https://mobile.twitter.com"" rel=""nofollow"">Twitter Web App</a>",@jakubwiech Czym zastąpili ten węgiel?,https://twitter.com/BSmalcem/status/1598283195870433280,Tue Feb 01 19:45:33 +0000 2022,1488598871118909450,false,,7648,59,171,1,,Bułka ze smalcem,BSmalcem,4307,,,false
,Thu Dec 01 08:50:31 +0000 2022,,https://twitter.com/TadeuszSzendo1/status/1598238100144394240/photo/1,,3,1598238100144394240,,,,pl,,false,,2,,,"<a href=""http://twitter.com/download/android"" rel=""nofollow"">Twitter for Android</a>","Węgiel   jest .

Inflacja  spada

Emeryci dostali pieniądze .

Złoty mocny  .

Milionerów   codziennie przybywa  ( w pisie).

Ministrów  przybywa  .

Doradców przybywa.

Fundacji przybywa .

Wydatki na rząd rosną .

Ceny  w  restauracji sejmowej spadają .

KRAJ MIODEM  I MLEKIEM https://t.co/dXB0uhtZck",https://twitter.com/TadeuszSzendo1/status/1598238100144394240,Mon Dec 31 14:16:31 +0000 2012,1050423758,false,😊,61520,2196,3468,6,,Tadeusz Szendo,TadeuszSzendo1,66664,,,false
,Thu Dec 01 10:06:49 +0000 2022,,,,72,1598257302808600577,,,,pl,,,,4,,,"<a href=""http://twitter.com/download/android"" rel=""nofollow"">Twitter for Android</a>","Napisałem, że samorządowy węgiel dotarł na Podlasie. No i to prawda. 2200 ton. To chyba na powiat nie będzie?",https://twitter.com/CamaroJaro/status/1598257302808600577,Fri Jan 04 15:20:21 +0000 2019,1081208719805988864,false,"Gorszy sort🇦🇹🇪🇺🇵🇱♿ - za stary żeby się dać robić w trąbę, za młody żeby mieć wszystko w dupie. Chociaż czas płynie nieubłaganie.",269754,13929,1862,26,Wiedeń,Bicz Boży Jaro Camaro#SilniRazem,CamaroJaro,92967,,,false
,Thu Dec 01 11:02:29 +0000 2022,węgiel,,https://biznesalert.pl/czy-polska-ma-wegiel-na-zime-zapasy-polskie-sieci-elektroenergetyczne/,1,1598271312413302785,,,,pl,,false,,0,,,"<a href=""http://publicize.wp.com/"" rel=""nofollow"">Jetpack.com</a>",Wyższy obowiązek zapasów węgla w elektrowniach i elektrociepłowniach zwiększy dostępność mocy wytwórczych zimą. Polskie Sieci Elektroenergetyczne nie obawiają się niedoborów tego paliwa #węgiel https://t.co/aieuwVeejC,https://twitter.com/BiznesAlert/status/1598271312413302785,Tue Jun 18 18:31:40 +0000 2013,1528501964,false,"Piszemy o energetyce, infrastrukturze i bezpieczeństwie. Informacje, komentarze, wywiady, wydarzenia | 🇬🇧 For English: @BiznesAlert_EN | Wydawca: @Jagiellonski",3786,17821,271,328,Warszawa,BiznesAlert.pl ⚡,BiznesAlert,134591,,http://www.biznesalert.pl,false
,Thu Dec 01 11:56:53 +0000 2022,,,,1,1598285001459929089,Jolanta88473124,1598259952056877056,1301599875084230700,pl,,,,0,,,"<a href=""https://mobile.twitter.com"" rel=""nofollow"">Twitter Web App</a>","@Jolanta88473124 @st_feu I zaczniesz głosować na PO-PIS które klęczą przed Ukrainą rozdając Ukraińcom socjal, wysyłając na Ukrainę ropę i węgiel czy oddając im nasze wyposażenie wojskowe? Tylko dlatego, że wbrew ruskiej propagandzie Konfederacja uważa, że polskim wrogiem nr 1 jest Rosja, a nie Ukraina?",https://twitter.com/POPIS_Jedno_Zlo/status/1598285001459929089,Sun Feb 14 15:31:36 +0000 2021,1360974857320747014,false,,64233,829,132,26,,"PIS, PO - jedno zło!",POPIS_Jedno_Zlo,20982,,,false
,Thu Dec 01 09:15:49 +0000 2022,,,,0,1598244465508253696,soundamator75,1598198517209894915,4003046859,pl,,,,0,,,"<a href=""http://twitter.com/download/android"" rel=""nofollow"">Twitter for Android</a>","@soundamator75 @Mi697450 @WasikMaciej Węgiel jest, ale się nie pali i jest go za dużo.",https://twitter.com/Wojtas654321/status/1598244465508253696,Mon Oct 03 20:38:41 +0000 2022,1577034939320700938,false,,2252,17,364,10,,Wojtas,Wojtas654321,2286,,,false
